Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent,Months
2020-09-27,153084,Male,16.0,Single,Iowa,Silver,workers,PayPal,1.0,1048.26,2020-09
2020-09-28,153085,Male,49.0,Married,New Jersey,Basic,workers,Card,1.0,1778.27,2020-09
2020-09-28,153086,Male,40.0,Married,Kentucky,Basic,workers,Card,0.0,1093.36,2020-09
2020-09-28,153088,Female,51.0,Single,Massachusetts,Basic,workers,Card,1.0,2724.02,2020-09
2020-09-29,153089,Female,44.0,Single,Maine,Missing,Unemployment,Card,1.0,1619.53,2020-09
2020-09-29,153090,Female,43.0,Single,New York,Platinum,self-employed,Card,0.0,2793.87,2020-09
2020-09-29,153091,Male,16.0,Married,Mississippi,Gold,Employees,Card,1.0,1342.6,2020-09
2020-09-29,153092,Male,54.0,Married,Alaska,Basic,workers,Other,1.0,2977.82,2020-09
2020-09-29,153093,Female,78.0,Single,Delaware,Silver,Employees,Other,0.0,1986.97,2020-09
2020-09-29,153094,Female,48.0,Married,Connecticut,Gold,workers,Card,1.0,2559.26,2020-09
2020-10-01,153096,Male,30.0,Single,Minnesota,Basic,workers,PayPal,0.0,1578.74,2020-10
2020-10-01,153097,Female,66.0,Single,Utah,Missing,workers,Card,1.0,726.0,2020-10
2020-10-02,153099,Male,32.0,Single,Pennsylvania,Basic,Employees,PayPal,1.0,2403.94,2020-10
2020-10-02,153100,Female,30.0,Married,New Mexico,Silver,self-employed,Card,1.0,2709.67,2020-10
2020-10-03,153102,Female,47.0,Married,Alaska,Basic,workers,Other,1.0,2970.0,2020-10
2020-10-04,153103,Female,35.0,Single,Georgia,Platinum,workers,Card,0.0,423.77,2020-10
2020-10-04,153104,Male,37.0,Single,Rhode Island,Platinum,Employees,PayPal,1.0,1044.41,2020-10
2020-10-05,153105,Male,27.0,Single,Connecticut,Silver,workers,PayPal,1.0,985.3,2020-10
2020-10-05,153106,Female,30.0,Married,Virginia,Missing,workers,Card,1.0,1345.41,2020-10
2020-10-05,153107,Male,-1.0,Married,West Virginia,Platinum,workers,PayPal,0.0,651.96,2020-10
2020-10-05,153108,Female,75.0,Single,Tennessee,Platinum,Employees,Card,0.0,2870.69,2020-10
2020-10-05,153109,Female,27.0,Married,Minnesota,Basic,Employees,Card,1.0,2538.15,2020-10
2020-10-06,153110,Female,76.0,Single,Delaware,Basic,workers,Card,0.0,703.3,2020-10
2020-10-06,153111,Female,68.0,Married,Utah,Basic,Employees,PayPal,1.0,208.26,2020-10
2020-10-06,153112,Female,-1.0,Married,Vermont,Silver,workers,Card,0.0,1214.75,2020-10
2020-10-06,153113,Male,68.0,Single,Tennessee,Basic,Employees,Other,1.0,1095.55,2020-10
2020-10-07,153114,Male,72.0,Single,Nevada,Platinum,workers,Other,1.0,2563.19,2020-10
2020-10-07,153115,Male,74.0,Married,Alabama,Basic,Employees,Card,0.0,731.47,2020-10
2020-10-07,153116,Male,66.0,Married,Georgia,Silver,Employees,PayPal,0.0,208.14,2020-10
2020-10-07,153117,Male,52.0,Married,New York,Basic,self-employed,Card,1.0,1060.51,2020-10
2020-10-07,153118,Male,16.0,Married,New Hampshire,Platinum,Unemployment,Card,0.0,1938.48,2020-10
2020-10-08,153119,Male,26.0,Single,North Carolina,Basic,workers,PayPal,0.0,1955.97,2020-10
2020-10-08,153120,Male,65.0,Married,Missouri,Silver,Employees,Other,0.0,1296.92,2020-10
2020-10-09,153121,Male,32.0,Single,Missouri,Missing,workers,PayPal,1.0,599.19,2020-10
2020-10-09,153122,Male,39.0,Single,Indiana,Basic,Employees,PayPal,0.0,150.19,2020-10
2020-10-09,153123,Male,33.0,Married,Arkansas,Platinum,self-employed,PayPal,1.0,84.21,2020-10
2020-10-10,153125,Female,63.0,Married,Delaware,Basic,self-employed,PayPal,1.0,1083.72,2020-10
2020-10-11,153126,Male,70.0,Married,Idaho,Gold,workers,Card,1.0,1224.93,2020-10
2020-10-11,153127,Male,25.0,Single,Wyoming,Basic,Employees,Other,1.0,2051.04,2020-10
2020-10-11,153128,Male,47.0,Married,West Virginia,Silver,workers,Card,1.0,196.97,2020-10
2020-10-12,153129,Male,43.0,Single,Pennsylvania,Basic,workers,Card,1.0,870.88,2020-10
2020-10-12,153130,Female,59.0,Married,Iowa,Silver,Employees,PayPal,0.0,2548.51,2020-10
2020-10-12,153131,Female,43.0,Single,North Carolina,Silver,self-employed,PayPal,0.0,177.74,2020-10
2020-10-13,153132,Female,71.0,Married,Georgia,Basic,self-employed,Card,1.0,164.79,2020-10
2020-10-14,153133,Female,27.0,Single,Florida,Platinum,Employees,Other,1.0,451.58,2020-10
2020-10-14,153134,Female,71.0,Married,Montana,Basic,Employees,Other,1.0,729.87,2020-10
2020-10-14,153135,Male,30.0,Married,South Dakota,Basic,self-employed,Other,1.0,780.98,2020-10
2020-10-15,153136,Male,72.0,Married,Rhode Island,Basic,Employees,Other,0.0,1208.48,2020-10
2020-10-15,153137,Male,21.0,Single,Florida,Missing,self-employed,Card,1.0,1938.48,2020-10
2020-10-17,153139,Female,47.0,Married,Maine,Basic,workers,PayPal,1.0,482.57,2020-10
2020-10-17,153140,Male,44.0,Married,Wisconsin,Silver,self-employed,Other,1.0,620.36,2020-10
2020-10-17,153141,Female,42.0,Single,Washington,Platinum,self-employed,PayPal,1.0,1281.68,2020-10
2020-10-18,153142,Female,43.0,Single,Maryland,Gold,Undefined,PayPal,0.0,2414.37,2020-10
2020-10-18,153143,Male,56.0,Married,Illinois,Gold,self-employed,Other,1.0,495.88,2020-10
2020-10-18,153144,Male,72.0,Single,South Dakota,Silver,Employees,Card,1.0,2716.94,2020-10
2020-10-19,153145,Female,75.0,Married,Virginia,Silver,workers,Other,1.0,31.41,2020-10
2020-10-19,153146,Female,56.0,Married,Massachusetts,Silver,self-employed,Card,0.0,316.1,2020-10
2020-10-19,153147,Female,16.0,Single,Kansas,Basic,self-employed,Card,0.0,1479.99,2020-10
2020-10-19,153148,Male,34.0,Married,Hawaii,Basic,workers,PayPal,1.0,153.55,2020-10
2020-10-20,153149,Female,27.0,Married,Rhode Island,Basic,Undefined,Card,0.0,1444.21,2020-10
2020-10-20,153150,Male,67.0,Married,Virginia,Basic,Employees,Card,0.0,2038.12,2020-10
2020-10-20,153152,Male,49.0,Married,Massachusetts,Basic,self-employed,Other,0.0,382.8,2020-10
2020-10-21,153153,Male,19.0,Single,Vermont,Basic,self-employed,PayPal,1.0,1967.6,2020-10
2020-10-21,153154,Female,26.0,Married,Wisconsin,Platinum,self-employed,PayPal,1.0,2520.52,2020-10
2020-10-22,153155,Male,75.0,Married,Oklahoma,Missing,Employees,PayPal,1.0,383.86,2020-10
2020-10-22,153156,Male,19.0,Married,Florida,Platinum,workers,Card,0.0,1694.95,2020-10
2020-10-22,153157,Male,26.0,Single,South Dakota,Platinum,workers,Card,0.0,1220.65,2020-10
2020-10-23,153158,Female,68.0,Single,Illinois,Basic,Employees,Other,1.0,2485.02,2020-10
2020-10-23,153159,Female,66.0,Single,Maryland,Silver,Employees,Other,1.0,542.29,2020-10
2020-10-23,153160,Male,53.0,Single,Oregon,Basic,workers,Card,1.0,1858.83,2020-10
2020-10-24,153162,Female,41.0,Married,Kentucky,Basic,self-employed,Card,0.0,932.17,2020-10
2020-10-24,153163,Female,63.0,Single,Illinois,Basic,Unemployment,PayPal,1.0,748.66,2020-10
2020-10-24,153164,Female,53.0,Single,Massachusetts,Basic,Unemployment,PayPal,0.0,2007.91,2020-10
2020-10-24,153165,Female,63.0,Single,North Carolina,Basic,self-employed,Other,1.0,1778.43,2020-10
2020-10-24,153166,Female,49.0,Single,New Hampshire,Platinum,workers,PayPal,0.0,2832.99,2020-10
2020-10-24,153167,Male,54.0,Married,Maine,Basic,workers,PayPal,0.0,2543.82,2020-10
2020-10-24,153168,Female,30.0,Married,Nebraska,Basic,self-employed,Card,0.0,2087.13,2020-10
2020-10-25,153169,Male,73.0,Single,Arkansas,Platinum,workers,PayPal,1.0,2756.36,2020-10
2020-10-25,153170,Male,57.0,Single,Ohio,Basic,workers,Other,1.0,1128.68,2020-10
2020-10-25,153171,Female,19.0,Single,Iowa,Missing,workers,Other,1.0,2440.45,2020-10
2020-10-26,153172,Female,43.0,Single,Delaware,Basic,Employees,Card,0.0,435.6,2020-10
2020-10-26,153174,Male,75.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,2922.89,2020-10
2020-10-26,153175,Female,19.0,Married,Michigan,Basic,Employees,Other,1.0,538.1,2020-10
2020-10-27,153176,Female,34.0,Single,North Dakota,Platinum,workers,Other,1.0,361.86,2020-10
2020-10-27,153177,Male,44.0,Single,Texas,Silver,workers,Card,1.0,242.61,2020-10
2020-10-27,153178,Female,47.0,Single,Delaware,Basic,self-employed,PayPal,0.0,613.13,2020-10
2020-10-27,153180,Male,42.0,Married,Delaware,Missing,self-employed,Card,1.0,190.93,2020-10
2020-10-28,153181,Female,66.0,Married,Hawaii,Basic,Unemployment,PayPal,1.0,783.81,2020-10
2020-10-30,153182,Female,22.0,Married,Florida,Gold,Employees,Other,1.0,1682.07,2020-10
2020-10-30,153183,Female,46.0,Married,Oklahoma,Basic,Employees,PayPal,1.0,2714.1,2020-10
2020-10-30,153184,Male,54.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,1545.32,2020-10
2020-10-31,153185,Female,50.0,Married,North Dakota,Basic,workers,Card,1.0,541.23,2020-10
2020-10-31,153186,Male,55.0,Single,New Hampshire,Basic,Employees,PayPal,1.0,1015.84,2020-10
2020-11-01,153187,Female,21.0,Married,Iowa,Silver,Employees,PayPal,0.0,2551.32,2020-11
2020-11-01,153188,Female,-1.0,Married,Oregon,Basic,self-employed,Card,0.0,2094.06,2020-11
2020-11-02,153189,Female,-1.0,Married,Alabama,Gold,Employees,Other,0.0,1954.13,2020-11
2020-11-04,153190,Female,55.0,Single,Kansas,Basic,Employees,PayPal,0.0,299.81,2020-11
2020-11-04,153191,Female,-1.0,Married,Iowa,Gold,Employees,Card,0.0,732.77,2020-11
2020-11-04,153192,Female,60.0,Married,California,Basic,Unemployment,Other,0.0,2785.78,2020-11
2020-11-06,153195,Female,17.0,Married,Nevada,Platinum,Employees,Card,1.0,583.9,2020-11
2020-11-07,153197,Male,30.0,Single,Georgia,Basic,self-employed,Card,1.0,434.06,2020-11
2020-11-07,153198,Female,67.0,Single,California,Basic,workers,Card,1.0,2681.44,2020-11
2020-11-08,153199,Female,38.0,Married,Hawaii,Silver,Unemployment,Card,0.0,1350.37,2020-11
2020-11-08,153200,Male,15.0,Single,Ohio,Platinum,workers,PayPal,1.0,1801.22,2020-11
2020-11-08,153201,Female,60.0,Single,Alaska,Platinum,self-employed,Other,1.0,489.16,2020-11
2020-11-08,153202,Male,41.0,Single,Oregon,Platinum,self-employed,PayPal,1.0,523.59,2020-11
2020-11-08,153203,Male,36.0,Single,Massachusetts,Platinum,workers,PayPal,1.0,1820.75,2020-11
2020-11-08,153204,Female,35.0,Married,Vermont,Basic,Employees,Card,1.0,698.05,2020-11
2020-11-09,153205,Female,31.0,Married,North Dakota,Basic,Unemployment,PayPal,0.0,2779.17,2020-11
2020-11-09,153206,Female,20.0,Married,Nebraska,Silver,Employees,PayPal,0.0,1425.69,2020-11
2020-11-10,153207,Male,65.0,Married,Georgia,Platinum,Employees,Card,1.0,2457.43,2020-11
2020-11-10,153208,Female,43.0,Married,Iowa,Basic,Employees,Card,1.0,1267.55,2020-11
2020-11-10,153209,Male,67.0,Married,Arkansas,Gold,Unemployment,Other,1.0,735.56,2020-11
2020-11-10,153210,Male,28.0,Married,Hawaii,Platinum,Employees,PayPal,0.0,2015.34,2020-11
2020-11-10,153211,Female,47.0,Married,Virginia,Platinum,self-employed,Card,1.0,456.3,2020-11
2020-11-11,153212,Female,54.0,Single,New Jersey,Platinum,Employees,PayPal,1.0,2033.16,2020-11
2020-11-11,153213,Male,64.0,Married,New Jersey,Basic,self-employed,Other,0.0,1590.5,2020-11
2020-11-11,153214,Female,57.0,Single,South Carolina,Silver,Employees,PayPal,1.0,99.12,2020-11
2020-11-12,153215,Female,25.0,Married,Pennsylvania,Silver,Employees,Other,1.0,1208.41,2020-11
2020-11-12,153216,Undefined,37.0,Single,Minnesota,Platinum,Employees,Card,1.0,1368.19,2020-11
2020-11-13,153217,Male,19.0,Single,Nevada,Basic,Employees,Card,1.0,2888.8,2020-11
2020-11-14,153218,Male,67.0,Married,Hawaii,Missing,Unemployment,PayPal,0.0,869.06,2020-11
2020-11-14,153219,Female,68.0,Single,South Dakota,Gold,Employees,Other,1.0,2925.27,2020-11
2020-11-15,153220,Female,51.0,Married,Tennessee,Silver,Employees,PayPal,0.0,1305.12,2020-11
2020-11-15,153221,Male,53.0,Married,West Virginia,Basic,Employees,PayPal,0.0,2736.47,2020-11
2020-11-16,153222,Female,26.0,Married,Nevada,Basic,Employees,Card,0.0,215.5,2020-11
2020-11-16,153223,Female,18.0,Single,Maryland,Platinum,Employees,Other,1.0,76.69,2020-11
2020-11-16,153224,Male,42.0,Married,Tennessee,Basic,self-employed,Other,1.0,2093.72,2020-11
2020-11-17,153225,Female,48.0,Married,Missouri,Gold,Employees,PayPal,1.0,145.99,2020-11
2020-11-18,153226,Female,20.0,Married,Nebraska,Missing,Employees,PayPal,1.0,1324.12,2020-11
2020-11-20,153227,Female,26.0,Married,Delaware,Platinum,Unemployment,Card,0.0,713.62,2020-11
2020-11-20,153228,Female,63.0,Single,Indiana,Basic,Employees,Other,1.0,2008.03,2020-11
2020-11-21,153230,Female,47.0,Single,Mississippi,Silver,Employees,Other,0.0,1613.49,2020-11
2020-11-21,153231,Male,32.0,Married,New Hampshire,Silver,Employees,Card,0.0,826.72,2020-11
2020-11-21,153232,Male,27.0,Single,Montana,Missing,Employees,PayPal,1.0,1012.94,2020-11
2020-11-21,153233,Male,-1.0,Married,Virginia,Basic,Employees,PayPal,0.0,1088.41,2020-11
2020-11-22,153234,Female,26.0,Married,New Hampshire,Basic,workers,Other,0.0,2417.1,2020-11
2020-11-22,153235,Female,20.0,Single,Tennessee,Platinum,workers,Other,0.0,774.8,2020-11
2020-11-22,153236,Male,45.0,Single,Kansas,Platinum,Employees,Card,1.0,1407.18,2020-11
2020-11-22,153237,Male,52.0,Married,Illinois,Silver,self-employed,Card,0.0,1148.69,2020-11
2020-11-23,153238,Female,25.0,Married,Delaware,Silver,workers,PayPal,1.0,1280.63,2020-11
2020-11-24,153239,Male,15.0,Married,Kentucky,Platinum,Employees,Card,1.0,1173.06,2020-11
2020-11-24,153240,Female,22.0,Single,Missouri,Platinum,workers,Card,0.0,2498.24,2020-11
2020-11-25,153241,Female,17.0,Married,Georgia,Basic,Employees,PayPal,0.0,1086.53,2020-11
2020-11-25,153242,Male,16.0,Married,New Mexico,Basic,workers,PayPal,1.0,139.78,2020-11
2020-11-25,153243,Male,20.0,Single,Connecticut,Gold,self-employed,PayPal,1.0,1079.45,2020-11
2020-11-25,153244,Male,39.0,Single,Florida,Basic,Unemployment,PayPal,0.0,861.01,2020-11
2020-11-26,153245,Male,-1.0,Married,South Carolina,Missing,workers,Other,1.0,104.03,2020-11
2020-11-26,153246,Male,31.0,Single,Oregon,Basic,self-employed,Other,1.0,1759.25,2020-11
2020-11-26,153247,Male,17.0,Married,Missouri,Basic,self-employed,Other,0.0,1764.83,2020-11
2020-11-27,153248,Male,24.0,Single,Texas,Gold,self-employed,Other,0.0,895.26,2020-11
2020-11-27,153249,Female,77.0,Single,Washington,Platinum,Employees,PayPal,0.0,439.56,2020-11
2020-11-27,153250,Male,25.0,Single,Hawaii,Silver,Employees,Card,0.0,473.88,2020-11
2020-11-27,153251,Female,58.0,Married,Arkansas,Gold,workers,Card,1.0,2602.81,2020-11
2020-11-27,153252,Male,47.0,Married,Iowa,Missing,Employees,PayPal,1.0,1166.14,2020-11
2020-11-28,153253,Male,62.0,Married,Tennessee,Platinum,self-employed,PayPal,0.0,926.8,2020-11
2020-11-28,153254,Female,59.0,Married,Montana,Platinum,Employees,PayPal,1.0,1385.15,2020-11
2020-11-28,153255,Female,30.0,Single,Arkansas,Basic,self-employed,PayPal,1.0,329.11,2020-11
2020-11-28,153256,Female,70.0,Single,North Carolina,Basic,workers,Other,0.0,1032.03,2020-11
2020-11-29,153257,Male,22.0,Single,Arkansas,Silver,self-employed,Other,1.0,445.39,2020-11
2020-11-29,153258,Male,27.0,Married,Texas,Basic,Employees,Other,1.0,1778.9,2020-11
2020-11-29,153259,Male,56.0,Married,Illinois,Basic,self-employed,PayPal,1.0,2559.54,2020-11
2020-11-30,153260,Male,53.0,Single,Colorado,Gold,workers,Other,1.0,1367.36,2020-11
2020-11-30,153261,Male,76.0,Married,Idaho,Basic,Unemployment,Card,1.0,1845.62,2020-11
2020-11-30,153262,Male,46.0,Single,Kansas,Missing,Employees,Card,1.0,584.71,2020-11
2020-12-01,153263,Male,61.0,Married,Arizona,Basic,workers,PayPal,0.0,2412.48,2020-12
2020-12-01,153264,Female,72.0,Single,Delaware,Silver,Employees,Other,1.0,2710.98,2020-12
2020-12-02,153265,Male,74.0,Married,Indiana,Basic,self-employed,PayPal,0.0,2548.97,2020-12
2020-12-02,153266,Male,44.0,Married,Virginia,Basic,self-employed,Other,1.0,792.2,2020-12
2020-12-03,153267,Female,36.0,Married,Kentucky,Silver,Employees,Other,0.0,1436.94,2020-12
2020-12-03,153268,Female,39.0,Married,Virginia,Silver,workers,PayPal,1.0,1275.22,2020-12
2020-12-04,153269,Female,64.0,Single,Arizona,Basic,Employees,Card,1.0,2563.32,2020-12
2020-12-04,153270,Female,56.0,Single,South Carolina,Platinum,self-employed,PayPal,0.0,114.48,2020-12
2020-12-06,153271,Female,61.0,Single,North Carolina,Basic,Employees,Other,0.0,220.16,2020-12
2020-12-06,153272,Female,65.0,Single,Georgia,Basic,workers,PayPal,1.0,20.25,2020-12
2020-12-06,153273,Female,69.0,Single,Indiana,Basic,workers,PayPal,0.0,1603.13,2020-12
2020-12-07,153274,Female,33.0,Married,Kansas,Basic,Unemployment,Other,0.0,1639.64,2020-12
2020-12-07,153275,Male,18.0,Married,Minnesota,Basic,Employees,Other,1.0,2444.11,2020-12
2020-12-07,153276,Male,48.0,Single,Iowa,Platinum,Unemployment,PayPal,1.0,1993.95,2020-12
2020-12-07,153277,Female,35.0,Married,Wisconsin,Basic,workers,Other,0.0,99.16,2020-12
2020-12-07,153278,Male,55.0,Married,Louisiana,Basic,Employees,PayPal,1.0,2546.7,2020-12
2020-12-08,153279,Male,65.0,Single,Arizona,Basic,Employees,PayPal,1.0,685.75,2020-12
2020-12-08,153280,Male,26.0,Married,Illinois,Basic,workers,PayPal,1.0,810.33,2020-12
2020-12-08,153281,Female,33.0,Single,Rhode Island,Gold,self-employed,Other,0.0,981.15,2020-12
2020-12-08,153282,Male,28.0,Single,Utah,Basic,Employees,Card,1.0,1642.31,2020-12
2020-12-08,153283,Female,68.0,Single,New York,Basic,self-employed,PayPal,1.0,617.11,2020-12
2020-12-08,153284,Male,38.0,Married,Colorado,Missing,workers,Other,0.0,292.11,2020-12
2020-12-08,153285,Female,78.0,Married,New Jersey,Platinum,Employees,Card,0.0,1123.54,2020-12
2020-12-10,153286,Female,78.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,567.74,2020-12
2020-12-10,153289,Female,31.0,Single,North Carolina,Basic,workers,PayPal,0.0,1190.37,2020-12
2020-12-10,153290,Male,33.0,Married,California,Basic,Employees,Other,0.0,2621.91,2020-12
2020-12-10,153291,Male,39.0,Married,Arizona,Basic,Employees,PayPal,0.0,2442.77,2020-12
2020-12-11,153292,Female,49.0,Married,Connecticut,Platinum,Employees,Other,0.0,816.72,2020-12
2020-12-11,153293,Female,65.0,Single,Iowa,Basic,Employees,PayPal,1.0,2445.02,2020-12
2020-12-11,153294,Male,31.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,1097.81,2020-12
2020-12-11,153295,Male,18.0,Married,North Dakota,Silver,self-employed,Other,1.0,1623.73,2020-12
2020-12-11,153296,Female,-1.0,Married,California,Platinum,self-employed,Card,1.0,1267.04,2020-12
2020-12-12,153297,Male,16.0,Married,Maryland,Gold,self-employed,Card,1.0,1810.74,2020-12
2020-12-15,153298,Female,35.0,Married,Hawaii,Basic,workers,Other,1.0,1851.58,2020-12
2020-12-15,153299,Male,40.0,Single,Maryland,Basic,workers,Other,1.0,862.93,2020-12
2020-12-15,153300,Female,22.0,Single,Wisconsin,Platinum,workers,Other,1.0,2752.98,2020-12
2020-12-15,153301,Male,76.0,Married,Ohio,Missing,Employees,Card,1.0,713.87,2020-12
2020-12-16,153302,Male,24.0,Single,Minnesota,Gold,workers,Other,0.0,2440.49,2020-12
2020-12-17,153303,Female,61.0,Single,Wyoming,Silver,Unemployment,PayPal,1.0,1999.03,2020-12
2020-12-18,153304,Male,34.0,Single,Pennsylvania,Basic,Unemployment,Card,1.0,1041.62,2020-12
2020-12-18,153305,Male,71.0,Single,Kansas,Silver,workers,PayPal,1.0,1736.68,2020-12
2020-12-19,153306,Female,54.0,Married,Pennsylvania,Gold,workers,Card,1.0,1464.56,2020-12
2020-12-19,153308,Female,70.0,Single,Connecticut,Gold,Unemployment,Other,0.0,386.66,2020-12
2020-12-19,153309,Female,17.0,Single,Massachusetts,Basic,Employees,Card,0.0,1289.19,2020-12
2020-12-20,153310,Male,77.0,Married,Alaska,Gold,workers,Other,1.0,856.67,2020-12
2020-12-20,153313,Male,52.0,Single,Montana,Gold,Unemployment,PayPal,1.0,2579.67,2020-12
2020-12-20,153314,Male,72.0,Married,Louisiana,Basic,self-employed,PayPal,1.0,1552.2,2020-12
2020-12-21,153315,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,1573.94,2020-12
2020-12-21,153316,Female,24.0,Married,Maine,Basic,Employees,PayPal,1.0,417.25,2020-12
2020-12-21,153317,Male,63.0,Single,Massachusetts,Silver,Employees,Other,1.0,2622.91,2020-12
2020-12-21,153318,Male,-1.0,Single,Tennessee,Silver,workers,PayPal,0.0,2416.8,2020-12
2020-12-22,153319,Female,70.0,Single,Utah,Gold,Employees,Card,0.0,2407.4,2020-12
2020-12-22,153320,Female,51.0,Married,South Dakota,Basic,workers,Card,1.0,2771.84,2020-12
2020-12-22,153321,Male,78.0,Single,Illinois,Missing,Employees,Card,1.0,1664.96,2020-12
2020-12-23,153322,Male,55.0,Single,Texas,Missing,Employees,Other,1.0,813.32,2020-12
2020-12-23,153323,Male,54.0,Married,New York,Basic,self-employed,PayPal,0.0,1313.94,2020-12
2020-12-24,153324,Male,48.0,Married,Nebraska,Basic,workers,Other,0.0,2984.37,2020-12
2020-12-24,153325,Female,51.0,Married,Montana,Gold,workers,Other,1.0,145.65,2020-12
2020-12-25,153327,Male,73.0,Married,Delaware,Gold,workers,Card,1.0,1954.17,2020-12
2020-12-25,153328,Female,15.0,Single,Hawaii,Silver,self-employed,PayPal,0.0,2085.21,2020-12
2020-12-25,153329,Female,64.0,Married,Oklahoma,Basic,self-employed,Card,1.0,612.08,2020-12
2020-12-26,153330,Female,65.0,Married,Maine,Basic,workers,PayPal,1.0,773.1,2020-12
2020-12-26,153331,Male,39.0,Single,Oklahoma,Basic,workers,Card,1.0,2757.0,2020-12
2020-12-27,153332,Male,67.0,Single,Oklahoma,Platinum,workers,Other,1.0,899.21,2020-12
2020-12-27,153333,Female,31.0,Married,New York,Silver,Employees,Other,1.0,191.21,2020-12
2020-12-27,153334,Female,60.0,Married,South Carolina,Platinum,workers,PayPal,1.0,2802.74,2020-12
2020-12-28,153335,Female,27.0,Single,Montana,Silver,Employees,PayPal,0.0,1767.95,2020-12
2020-12-28,153337,Female,29.0,Single,Wyoming,Platinum,workers,PayPal,0.0,1720.27,2020-12
2020-12-28,153338,Female,56.0,Single,Connecticut,Platinum,Employees,PayPal,1.0,305.32,2020-12
2020-12-29,153339,Male,22.0,Married,South Dakota,Platinum,workers,PayPal,0.0,1849.77,2020-12
2020-12-30,153340,Female,72.0,Married,Iowa,Silver,Unemployment,PayPal,1.0,784.12,2020-12
2020-12-30,153341,Female,22.0,Single,Utah,Basic,workers,PayPal,1.0,1664.15,2020-12
2020-12-30,153342,Male,72.0,Married,Minnesota,Silver,Employees,PayPal,0.0,892.56,2020-12
2020-12-31,153343,Female,71.0,Married,Massachusetts,Basic,workers,Card,1.0,2040.65,2020-12
2020-12-31,153344,Female,54.0,Single,Hawaii,Platinum,self-employed,Card,1.0,2962.07,2020-12
2020-12-31,153345,Undefined,72.0,Married,Ohio,Basic,self-employed,Card,1.0,842.61,2020-12
2021-01-01,153346,Female,27.0,Single,New York,Basic,self-employed,PayPal,1.0,1901.82,2021-01
2021-01-02,153348,Male,70.0,Married,Rhode Island,Platinum,Employees,Other,1.0,2702.62,2021-01
2021-01-03,153349,Female,17.0,Married,Wyoming,Basic,Employees,Card,1.0,2548.3,2021-01
2021-01-04,153350,Female,33.0,Single,Arizona,Platinum,Employees,Other,1.0,1757.72,2021-01
2021-01-04,153351,Male,25.0,Married,Hawaii,Basic,workers,Card,1.0,2971.65,2021-01
2021-01-04,153352,Male,57.0,Single,Arizona,Platinum,workers,Other,1.0,1465.94,2021-01
2021-01-04,153353,Male,15.0,Married,New Hampshire,Missing,Employees,PayPal,1.0,2594.06,2021-01
2021-01-04,153354,Female,44.0,Married,Montana,Basic,workers,Other,0.0,2440.23,2021-01
2021-01-04,153355,Female,77.0,Single,Nebraska,Gold,Employees,Other,0.0,1786.14,2021-01
2021-01-05,153356,Male,52.0,Married,Arkansas,Silver,Employees,PayPal,1.0,1390.89,2021-01
2021-01-05,153357,Male,30.0,Single,Washington,Platinum,Employees,PayPal,0.0,2836.21,2021-01
2021-01-06,153358,Female,40.0,Married,West Virginia,Silver,self-employed,PayPal,1.0,52.16,2021-01
2021-01-07,153360,Female,-1.0,Single,Minnesota,Gold,Employees,PayPal,0.0,921.0,2021-01
2021-01-07,153361,Male,70.0,Married,Maine,Basic,Employees,Card,1.0,379.72,2021-01
2021-01-07,153362,Female,67.0,Married,Indiana,Gold,Employees,Card,0.0,1393.51,2021-01
2021-01-07,153363,Female,69.0,Married,Massachusetts,Basic,Unemployment,PayPal,0.0,2099.17,2021-01
2021-01-07,153364,Male,21.0,Married,Tennessee,Platinum,self-employed,Card,1.0,2899.22,2021-01
2021-01-08,153365,Female,75.0,Married,New Mexico,Basic,workers,PayPal,1.0,751.7,2021-01
2021-01-08,153366,Male,40.0,Single,Michigan,Basic,workers,Card,1.0,961.59,2021-01
2021-01-09,153367,Female,32.0,Married,Kansas,Missing,Employees,Card,0.0,464.15,2021-01
2021-01-09,153368,Female,65.0,Married,Georgia,Gold,workers,PayPal,0.0,1154.5,2021-01
2021-01-09,153369,Female,60.0,Married,Nevada,Platinum,Employees,PayPal,1.0,2634.69,2021-01
2021-01-09,153370,Male,31.0,Married,Utah,Gold,Employees,Card,1.0,1624.83,2021-01
2021-01-10,153372,Female,60.0,Single,New Jersey,Platinum,Employees,Other,1.0,857.15,2021-01
2021-01-11,153373,Male,37.0,Married,Montana,Basic,Employees,Card,1.0,30.18,2021-01
2021-01-11,153374,Female,59.0,Married,Maryland,Basic,self-employed,PayPal,0.0,2723.15,2021-01
2021-01-11,153375,Male,44.0,Married,Utah,Basic,workers,Card,0.0,186.96,2021-01
2021-01-11,153376,Female,66.0,Married,Colorado,Basic,Employees,Other,0.0,1995.47,2021-01
2021-01-11,153377,Female,74.0,Married,Missouri,Basic,self-employed,Card,0.0,683.1,2021-01
2021-01-12,153378,Male,24.0,Married,Illinois,Silver,Employees,Card,1.0,2904.41,2021-01
2021-01-12,153379,Female,50.0,Married,Virginia,Basic,workers,Other,1.0,1943.56,2021-01
